,CallDate,CallClientID
2262,2020-04-27,688
2263,2020-04-27,111
2264,2020-04-27,552
2265,2020-04-27,4933
2266,2020-04-27,269
2267,2020-04-27,3741
2268,2020-04-28,2980
2269,2020-04-28,1889
2270,2020-04-28,3683
2271,2020-04-28,1444
2272,2020-04-28,4899
2273,2020-04-28,1989
2274,2020-04-28,3443
2275,2020-04-28,920
2276,2020-04-28,1575
2277,2020-04-28,1025
2278,2020-04-28,3183
2279,2020-04-28,3913
2280,2020-04-28,2873
2281,2020-04-28,2713
2282,2020-04-28,231
2283,2020-04-28,2224
2284,2020-04-28,654
2285,2020-04-28,1124
2286,2020-04-28,2764
2287,2020-04-28,1188
2288,2020-04-28,3083
2289,2020-04-28,1699
2290,2020-04-28,3721
2291,2020-04-28,1087
2292,2020-04-28,1687
2293,2020-04-28,2739
2294,2020-04-28,2391
2295,2020-04-28,2311
2296,2020-04-28,407
2297,2020-04-28,2842
2298,2020-04-28,3531
2299,2020-04-28,1732
2300,2020-04-28,1247
2301,2020-04-28,1096
2302,2020-04-28,4365
2303,2020-04-29,901
2304,2020-04-29,329
2305,2020-04-29,448
2306,2020-04-29,4886
2307,2020-04-29,2040
2308,2020-04-29,1563
2309,2020-04-29,2991
2310,2020-04-29,2475
2311,2020-04-29,2218
2312,2020-04-29,65
2313,2020-04-29,1375
2314,2020-04-29,1386
2315,2020-04-29,5
2316,2020-04-29,2870
2317,2020-04-29,1697
2318,2020-04-29,3173
2319,2020-04-29,1262
2320,2020-04-29,4540
2321,2020-04-29,1736
2322,2020-04-29,1076
2323,2020-04-29,4543
2324,2020-04-29,3472
2325,2020-04-29,1167
2326,2020-04-29,2267
2327,2020-04-29,222
2328,2020-04-29,2057
2329,2020-04-29,888
2330,2020-04-29,3881
2331,2020-04-29,4361
2332,2020-04-29,830
2333,2020-04-29,2662
2334,2020-04-29,287
2335,2020-04-29,4234
2336,2020-04-29,3272
2337,2020-04-29,1263
2338,2020-04-29,1859
2339,2020-04-29,792
2340,2020-04-29,3672
2341,2020-04-30,3673
2342,2020-04-30,3556
2343,2020-04-30,1542
2344,2020-04-30,3110
2345,2020-04-30,2581
2346,2020-04-30,1714
2347,2020-04-30,3701
2348,2020-04-30,4528
2349,2020-04-30,2778
2350,2020-04-30,2571
2351,2020-04-30,2065
2352,2020-04-30,2046
2353,2020-04-30,2631
2354,2020-04-30,4754
2355,2020-04-30,403
2356,2020-04-30,1371
2357,2020-04-30,2495
2358,2020-04-30,2692
2359,2020-04-30,651
2360,2020-04-30,838
2361,2020-04-30,4182
2362,2020-04-30,1588
2363,2020-04-30,2051
2364,2020-04-30,4625
2365,2020-04-30,4837
2366,2020-04-30,4167
2367,2020-04-30,3320
2368,2020-04-30,2159
2369,2020-04-30,3835
2370,2020-04-30,871
2371,2020-04-30,3817
2372,2020-04-30,3026
2373,2020-04-30,4976
2374,2020-05-01,110
2375,2020-05-01,2049
2376,2020-05-01,797
2377,2020-05-01,1686
2378,2020-05-01,2289
2379,2020-05-01,1812
2380,2020-05-01,1929
2381,2020-05-01,2245
2382,2020-05-01,4858
2383,2020-05-01,3670
2384,2020-05-01,1485
2385,2020-05-01,4492
2386,2020-05-01,805
2387,2020-05-01,3681
2388,2020-05-01,3113
2389,2020-05-01,2991
2390,2020-05-01,1020
2391,2020-05-01,2363
2392,2020-05-01,4404
2393,2020-05-01,845
2394,2020-05-01,46
2395,2020-05-01,887
2396,2020-05-01,2962
2397,2020-05-01,3183
2398,2020-05-01,3746
2399,2020-05-01,4542
2400,2020-05-01,397
2401,2020-05-01,3745
2402,2020-05-01,204
2403,2020-05-01,2624
2404,2020-05-01,3190
2405,2020-05-01,296
2406,2020-05-01,918
2407,2020-05-01,979
2408,2020-05-01,4086
2409,2020-05-01,2721
2410,2020-05-01,2873
2411,2020-05-01,3716
2412,2020-05-01,1097
2413,2020-05-01,3484
2414,2020-05-02,1311
2415,2020-05-02,769
2416,2020-05-02,722
2417,2020-05-02,2302
2418,2020-05-02,4584
2419,2020-05-02,3946
2420,2020-05-02,1394
2421,2020-05-02,3422
2422,2020-05-02,4932
2423,2020-05-02,3021
2424,2020-05-02,4261
2425,2020-05-02,4230
2426,2020-05-02,1528
2427,2020-05-02,868
2428,2020-05-02,543
2429,2020-05-02,2464
2430,2020-05-02,1406
2431,2020-05-02,418
2432,2020-05-02,4168
2433,2020-05-02,4381
2434,2020-05-02,2616
2435,2020-05-02,2010
2436,2020-05-02,590
2437,2020-05-02,48
2438,2020-05-02,2443
2439,2020-05-02,1964
2440,2020-05-02,2533
2441,2020-05-02,4938
2442,2020-05-02,737
2443,2020-05-02,658
2444,2020-05-02,4397
2445,2020-05-02,223
2446,2020-05-02,23
2447,2020-05-02,1949
2448,2020-05-02,1486
2449,2020-05-02,3079
2450,2020-05-02,2636
2451,2020-05-02,3308
2452,2020-05-02,2774
2453,2020-05-02,4400
2454,2020-05-03,578
2455,2020-05-03,2193
2456,2020-05-03,2117
2457,2020-05-03,4629
2458,2020-05-03,2867
2459,2020-05-03,234
2460,2020-05-03,63
2461,2020-05-03,1361
2462,2020-05-03,2259
2463,2020-05-03,2900
2464,2020-05-03,2784
2465,2020-05-03,3947
2466,2020-05-03,1122
2467,2020-05-03,3328
2468,2020-05-03,3647
2469,2020-05-03,2395
2470,2020-05-03,4045
2471,2020-05-03,2752
2472,2020-05-03,651
2473,2020-05-03,2892
2474,2020-05-03,4597
2475,2020-05-03,1104
2476,2020-05-03,1730
2477,2020-05-03,3803
2478,2020-05-03,4898
2479,2020-05-03,4963
2480,2020-05-03,587
2481,2020-05-03,3307
2482,2020-05-03,2567
2483,2020-05-03,773
2484,2020-05-03,4089
2485,2020-05-03,16
2486,2020-05-03,1579
2487,2020-05-03,3691
2488,2020-05-03,2619
2489,2020-05-03,4171
2490,2020-05-03,2646
2491,2020-05-03,3854
2492,2020-05-03,4263
2493,2020-05-03,863
2494,2020-05-03,477
2495,2020-05-03,2540
2496,2020-05-04,3416
2497,2020-05-04,4947
2498,2020-05-04,327
2499,2020-05-04,2834
2500,2020-05-04,4943
2501,2020-05-04,3300
2502,2020-05-04,3252
2503,2020-05-04,1456
2504,2020-05-04,2226
2505,2020-05-04,1678
2506,2020-05-04,467
2507,2020-05-04,390
2508,2020-05-04,4716
2509,2020-05-04,1620
2510,2020-05-04,1852
2511,2020-05-04,165
2512,2020-05-04,2721
2513,2020-05-04,4874
2514,2020-05-04,3468
2515,2020-05-04,437
2516,2020-05-04,3731
2517,2020-05-04,1445
2518,2020-05-04,4332
2519,2020-05-04,3426
2520,2020-05-04,3961
2521,2020-05-04,647
2522,2020-05-04,2009
2523,2020-05-04,3705
2524,2020-05-04,3878
2525,2020-05-04,4416
2526,2020-05-04,3296
2527,2020-05-04,561
2528,2020-05-04,786
2529,2020-05-05,3326
2530,2020-05-05,4401
2531,2020-05-05,3501
2532,2020-05-05,408
2533,2020-05-05,1641
2534,2020-05-05,1149
2535,2020-05-05,2301
2536,2020-05-05,3976
2537,2020-05-05,1416
2538,2020-05-05,1519
2539,2020-05-05,4286
2540,2020-05-05,333
2541,2020-05-05,2325
2542,2020-05-05,1556
2543,2020-05-05,4154
2544,2020-05-05,787
2545,2020-05-05,1350
2546,2020-05-05,896
2547,2020-05-05,1033
2548,2020-05-05,3879
2549,2020-05-05,3779
2550,2020-05-05,2068
2551,2020-05-05,829
2552,2020-05-05,3647
2553,2020-05-05,3960
2554,2020-05-05,875
2555,2020-05-05,2391
2556,2020-05-05,1461
2557,2020-05-05,890
2558,2020-05-05,1973
2559,2020-05-05,4682
2560,2020-05-05,3414
2561,2020-05-05,1956
2562,2020-05-05,4362
2563,2020-05-05,2402
2564,2020-05-05,3822
2565,2020-05-06,2194
2566,2020-05-06,1832
2567,2020-05-06,3745
2568,2020-05-06,2335
2569,2020-05-06,4941
2570,2020-05-06,2500
2571,2020-05-06,2358
2572,2020-05-06,4927
2573,2020-05-06,1924
2574,2020-05-06,4394
2575,2020-05-06,2416
2576,2020-05-06,4345
2577,2020-05-06,3392
2578,2020-05-06,407
2579,2020-05-06,923
2580,2020-05-06,4680
2581,2020-05-06,2820
2582,2020-05-06,2172
2583,2020-05-06,347
2584,2020-05-06,2938
2585,2020-05-06,4993
2586,2020-05-06,2656
2587,2020-05-06,3677
2588,2020-05-06,2058
2589,2020-05-06,3009
2590,2020-05-06,3029
2591,2020-05-06,1605
2592,2020-05-06,3574
2593,2020-05-06,645
2594,2020-05-06,3760
2595,2020-05-06,254
2596,2020-05-06,4590
2597,2020-05-06,4645
2598,2020-05-06,4889
2599,2020-05-06,4225
2600,2020-05-06,1807
2601,2020-05-06,1879
2602,2020-05-06,4155
2603,2020-05-06,4801
2604,2020-05-06,486
2605,2020-05-06,1663
2606,2020-05-06,4690
2607,2020-05-06,2291
2608,2020-05-07,4554
2609,2020-05-07,4206
2610,2020-05-07,4983
2611,2020-05-07,2382
2612,2020-05-07,1265
2613,2020-05-07,3810
2614,2020-05-07,3853
2615,2020-05-07,2815
2616,2020-05-07,3946
2617,2020-05-07,2219
2618,2020-05-07,2231
2619,2020-05-07,4030
2620,2020-05-07,2395
2621,2020-05-07,2483
2622,2020-05-07,400
2623,2020-05-07,3737
2624,2020-05-07,236
2625,2020-05-07,4927
2626,2020-05-07,2487
2627,2020-05-07,4734
2628,2020-05-07,127
2629,2020-05-07,4928
2630,2020-05-07,4218
2631,2020-05-07,3352
2632,2020-05-07,661
2633,2020-05-07,588
2634,2020-05-07,828
2635,2020-05-07,3531
2636,2020-05-07,4924
2637,2020-05-07,854
2638,2020-05-07,3595
2639,2020-05-07,4322
2640,2020-05-07,1731
2641,2020-05-07,1976
2642,2020-05-07,454
2643,2020-05-07,726
2644,2020-05-07,3004
2645,2020-05-07,1712
2646,2020-05-07,1244
2647,2020-05-07,3162
2648,2020-05-07,1764
2649,2020-05-08,1689
2650,2020-05-08,293
2651,2020-05-08,3908
2652,2020-05-08,4346
2653,2020-05-08,4811
2654,2020-05-08,4311
2655,2020-05-08,3961
2656,2020-05-08,4933
2657,2020-05-08,2632
2658,2020-05-08,3333
2659,2020-05-08,2117
2660,2020-05-08,4354
2661,2020-05-08,656
2662,2020-05-08,2787
2663,2020-05-08,4171
2664,2020-05-08,1777
2665,2020-05-08,4941
2666,2020-05-08,3543
2667,2020-05-08,3979
2668,2020-05-08,1
2669,2020-05-08,935
2670,2020-05-08,3631
2671,2020-05-08,1610
2672,2020-05-08,4018
2673,2020-05-08,1731
2674,2020-05-08,2472
2675,2020-05-08,197
2676,2020-05-08,4893
2677,2020-05-09,4204
2678,2020-05-09,246
2679,2020-05-09,3574
2680,2020-05-09,2113
2681,2020-05-09,121
2682,2020-05-09,3348
2683,2020-05-09,876
2684,2020-05-09,3997
2685,2020-05-09,510
2686,2020-05-09,1940
2687,2020-05-09,1030
2688,2020-05-09,1128
2689,2020-05-09,3048
2690,2020-05-09,4449
2691,2020-05-09,4751
2692,2020-05-09,1511
2693,2020-05-09,867
2694,2020-05-09,2402
2695,2020-05-09,4472
2696,2020-05-09,4510
2697,2020-05-09,3322
2698,2020-05-09,4639
2699,2020-05-09,1826
2700,2020-05-09,614
2701,2020-05-09,2677
2702,2020-05-09,2059
2703,2020-05-09,2507
2704,2020-05-09,2461
2705,2020-05-09,736
2706,2020-05-09,1199
2707,2020-05-09,836
2708,2020-05-09,420
2709,2020-05-09,1893
2710,2020-05-09,1153
2711,2020-05-09,2487
2712,2020-05-09,3955
2713,2020-05-09,2993
2714,2020-05-09,1634
2715,2020-05-10,3284
2716,2020-05-10,599
2717,2020-05-10,1334
2718,2020-05-10,2209
2719,2020-05-10,2973
2720,2020-05-10,2086
2721,2020-05-10,598
2722,2020-05-10,896
2723,2020-05-10,344
2724,2020-05-10,3390
2725,2020-05-10,738
2726,2020-05-10,737
2727,2020-05-10,608
2728,2020-05-10,1575
2729,2020-05-10,562
2730,2020-05-10,1282
2731,2020-05-10,2369
2732,2020-05-10,4179
2733,2020-05-10,2289
2734,2020-05-10,4822
2735,2020-05-10,326
2736,2020-05-10,2040
2737,2020-05-10,1806
2738,2020-05-10,2012
2739,2020-05-10,315
2740,2020-05-10,3292
2741,2020-05-10,270
2742,2020-05-10,4846
2743,2020-05-10,1597
2744,2020-05-10,1802
2745,2020-05-10,1438
2746,2020-05-10,1049
2747,2020-05-10,3359
2748,2020-05-10,3334
2749,2020-05-10,467
2750,2020-05-10,706
2751,2020-05-10,1747
2752,2020-05-10,3171
2753,2020-05-10,334
2754,2020-05-10,1300
2755,2020-05-11,2748
2756,2020-05-11,3160
2757,2020-05-11,571
2758,2020-05-11,4175
2759,2020-05-11,174
2760,2020-05-11,4873
2761,2020-05-11,3439
2762,2020-05-11,3414
2763,2020-05-11,1630
2764,2020-05-11,430
2765,2020-05-11,1030
2766,2020-05-11,4865
2767,2020-05-11,4884
2768,2020-05-11,3710
2769,2020-05-11,1067
2770,2020-05-11,1166
2771,2020-05-11,1684
2772,2020-05-11,3006
2773,2020-05-11,4350
2774,2020-05-11,849
2775,2020-05-11,783
2776,2020-05-11,2436
2777,2020-05-11,28
2778,2020-05-11,4595
2779,2020-05-11,3401
2780,2020-05-11,3051
2781,2020-05-11,3432
2782,2020-05-11,738
2783,2020-05-11,3083
2784,2020-05-11,989
2785,2020-05-11,1503
2786,2020-05-11,1586
2787,2020-05-11,956
2788,2020-05-11,898
2789,2020-05-11,765
2790,2020-05-11,3283
2791,2020-05-11,627
2792,2020-05-11,2093
2793,2020-05-11,1707
2794,2020-05-11,1303
2795,2020-05-11,1406
2796,2020-05-11,979
2797,2020-05-12,4703
2798,2020-05-12,1194
2799,2020-05-12,346
2800,2020-05-12,2425
2801,2020-05-12,2714
2802,2020-05-12,3107
2803,2020-05-12,135
2804,2020-05-12,2967
2805,2020-05-12,2971
2806,2020-05-12,3889
2807,2020-05-12,1272
2808,2020-05-12,106
2809,2020-05-12,651
2810,2020-05-12,3851
2811,2020-05-12,4908
2812,2020-05-12,376
2813,2020-05-12,1511
2814,2020-05-12,2648
2815,2020-05-12,1049
2816,2020-05-12,4537
2817,2020-05-12,2829
2818,2020-05-12,4096
2819,2020-05-12,4482
2820,2020-05-12,1490
2821,2020-05-12,2449
2822,2020-05-12,3334
2823,2020-05-12,2568
2824,2020-05-12,382
2825,2020-05-12,587
2826,2020-05-12,4356
2827,2020-05-12,2784
2828,2020-05-12,4590
2829,2020-05-12,4020
2830,2020-05-12,2659
2831,2020-05-12,1394
2832,2020-05-12,3976
2833,2020-05-12,112
2834,2020-05-12,1076
2835,2020-05-12,4909
2836,2020-05-12,1155
2837,2020-05-12,3259
2838,2020-05-12,2343
2839,2020-05-13,3658
2840,2020-05-13,2819
2841,2020-05-13,1528
2842,2020-05-13,2436
2843,2020-05-13,4607
2844,2020-05-13,3465
2845,2020-05-13,3893
2846,2020-05-13,2507
2847,2020-05-13,2374
2848,2020-05-13,4272
2849,2020-05-13,2855
2850,2020-05-13,4432
2851,2020-05-13,935
2852,2020-05-13,4350
2853,2020-05-13,4928
2854,2020-05-13,1748
2855,2020-05-13,4772
2856,2020-05-13,2921
2857,2020-05-13,1563
2858,2020-05-13,1297
2859,2020-05-13,1699
2860,2020-05-13,4048
2861,2020-05-13,1353
2862,2020-05-13,4933
2863,2020-05-13,453
2864,2020-05-13,4792
2865,2020-05-13,400
2866,2020-05-13,3945
2867,2020-05-13,3271
2868,2020-05-13,1942
2869,2020-05-13,2396
2870,2020-05-13,2768
2871,2020-05-13,4987
2872,2020-05-13,964
2873,2020-05-13,1769
2874,2020-05-13,4555
2875,2020-05-13,3167
2876,2020-05-13,2015
2877,2020-05-13,1047
2878,2020-05-13,2455
2879,2020-05-13,3227
2880,2020-05-13,2033
2881,2020-05-13,619
2882,2020-05-13,3647
2883,2020-05-13,1150
2884,2020-05-13,4739
2885,2020-05-13,1539
2886,2020-05-13,840
2887,2020-05-13,418
2888,2020-05-13,4877
2889,2020-05-13,743
2890,2020-05-13,1983
2891,2020-05-13,4085
2892,2020-05-14,1861
2893,2020-05-14,4807
2894,2020-05-14,576
2895,2020-05-14,2244
2896,2020-05-14,650
2897,2020-05-14,833
2898,2020-05-14,1457
2899,2020-05-14,2929
2900,2020-05-14,2758
2901,2020-05-14,711
2902,2020-05-14,1931
2903,2020-05-14,3960
2904,2020-05-14,3789
2905,2020-05-14,2666
2906,2020-05-14,2920
2907,2020-05-14,1038
2908,2020-05-14,1139
2909,2020-05-14,2055
2910,2020-05-14,3526
2911,2020-05-14,4580
2912,2020-05-14,4624
2913,2020-05-14,597
2914,2020-05-14,1730
2915,2020-05-14,439
2916,2020-05-14,188
2917,2020-05-14,651
2918,2020-05-14,1882
2919,2020-05-14,791
2920,2020-05-14,3183
2921,2020-05-14,2642
2922,2020-05-14,2632
2923,2020-05-14,2817
2924,2020-05-14,5
2925,2020-05-14,2583
2926,2020-05-15,1869
2927,2020-05-15,1371
2928,2020-05-15,1938
2929,2020-05-15,3115
2930,2020-05-15,2061
2931,2020-05-15,2705
2932,2020-05-15,4472
2933,2020-05-15,378
2934,2020-05-15,4335
2935,2020-05-15,3849
2936,2020-05-15,1266
2937,2020-05-15,2218
2938,2020-05-15,395
2939,2020-05-15,995
2940,2020-05-15,4917
2941,2020-05-15,232
2942,2020-05-15,2421
2943,2020-05-15,884
2944,2020-05-15,213
2945,2020-05-15,226
2946,2020-05-15,3888
2947,2020-05-15,2972
2948,2020-05-15,2282
2949,2020-05-15,3225
2950,2020-05-15,2829
2951,2020-05-15,1781
2952,2020-05-15,2459
2953,2020-05-15,1412
2954,2020-05-15,1314
2955,2020-05-15,943
2956,2020-05-15,4862
2957,2020-05-15,4034
2958,2020-05-15,3224
2959,2020-05-15,3789
2960,2020-05-15,4596
2961,2020-05-15,3185
2962,2020-05-15,2735
2963,2020-05-15,153
2964,2020-05-15,2703
2965,2020-05-15,2851
2966,2020-05-15,1076
2967,2020-05-15,3965
2968,2020-05-15,1215
2969,2020-05-15,579
2970,2020-05-15,4422
2971,2020-05-15,4941
2972,2020-05-15,3593
2973,2020-05-15,389
2974,2020-05-15,4097
2975,2020-05-15,2840
2976,2020-05-15,3895
2977,2020-05-15,1692
2978,2020-05-15,3316
2979,2020-05-15,2943
